FID,Cause_of_Death,Latitude,Longitude,PointType,Slope,Elevation,Aspect,Rough,RelCont9am,RelCont2pm,RelCont6pm,DirecDurat,DiffuseRad,DirectRad,TotalSolar,MSAVI2,TotAveArid
5064,,32.6323532,-112.6365849,RandomLocation,10.26819992,538.1309814,100.0589981,4.224730015,0.206443463,0,0,14.10849953,2059.669922,5930.459961,7990.129883,-0.060283246,0.095235601
5066,,32.6328926,-112.6409761,RandomLocation,27.19440079,701.5479736,110.2099991,13.14389992,0.205915676,0,0,14.10849953,2116.159912,5483.379883,7599.540039,-0.529537523,0.095235601
5068,Skeletal Remains,32.63308,-112.1606,BodyLocation,0.52066499,636.3079834,302.0700073,0.279846013,0,0.047092744,0.18107014,14.10849953,2018.98999,5160.359863,7179.350098,-0.063143905,0.130245999
5070,,32.633323,-111.383818,BodyLocation,2.704339981,563.5479736,32.97629929,1.383730054,0.20535979,0,0,14.10849953,2048.370117,4317.859863,6366.240234,0.121902844,0.139192998
5072,,32.6342787,-112.7071079,RandomLocation,11.37769985,604.3740234,269.7070007,5.041200161,0,0.06688671,0.174647109,14.10849953,2047.719971,5970.660156,8018.390137,-0.097830059,0.100357004
5074,,32.637455,-111.378247,BodyLocation,1.494109988,548.1560059,39.8390007,0.747681022,0.206833303,0,0,14.10849953,2020.540039,4517.700195,6538.240234,-0.470673704,0.139192998
5076,,32.63897505,-111.3927993,RandomLocation,6.397319794,595.757019,33.28960037,3.154659986,0.204880788,0,0,14.10849953,2067.679932,4149.549805,6217.22998,-0.111611892,0.139192998
5078,Undetermined,32.640333,-112.857167,BodyLocation,0.365621001,348.9360046,305.980011,0.187896997,0,0.046428872,0.181268395,14.10849953,2117.860107,5997.540039,8115.399902,-0.068521199,0.078607798
5080,,32.64091609,-111.5769134,RandomLocation,0.300502002,496.6279907,314.9769897,0.115234002,0,0.037756668,0.183362127,14.10849953,2000.430054,5053.240234,7053.680176,0.009216981,0.134957001
5082,Exposure,32.642067,-112.145533,BodyLocation,1.187579989,642.3510132,331.9200134,0.517943978,0,0.014624125,0.187022592,14.10849953,2118.060059,3175.840088,5293.899902,-0.147292298,0.130245999
5084,,32.64282654,-112.4454287,RandomLocation,6.124189854,671.3389893,13.54580021,2.783750057,0.125666923,0,0.016555703,14.10849953,2031.329956,2611.090088,4642.419922,-0.104491573,0.122456998
5086,,32.64368713,-111.5787839,RandomLocation,0.099949703,495.7619934,295.3059998,0.082672097,0,0.045699526,0.181365925,14.10849953,2077.22998,5477.209961,7554.430176,0.005698098,0.134957001
5088,,32.64530723,-112.9998433,RandomLocation,27.91710091,337.1789856,58.30820084,16.17770004,0.208247211,0,0,14.10849953,2109.209961,5757.870117,7867.080078,-0.094382369,0.077093698
5090,,32.64575826,-111.8598298,RandomLocation,1.256440043,477.8429871,139.2180023,0.580780029,0.199739031,0,0,14.10849953,2035.150024,3358.120117,5393.27002,-0.029322992,0.122619003
5092,Exposure,32.646508,-111.964223,BodyLocation,0.319371015,473.8429871,54.22819901,0.140778005,0.208182386,0,0,14.10849953,2106.080078,6081.950195,8188.029785,-0.056772167,0.113610998
5094,Undetermined,32.648467,-112.777867,BodyLocation,3.404380083,440.6960144,219.2630005,1.679229975,0,0.126421862,0.152451163,14.10849953,2019.219971,3474.870117,5494.089844,-0.101659882,0.091063
5096,Exposure,32.6485,-112.042967,BodyLocation,0.699863017,542.1489868,114.1210022,0.293639988,0.20609622,0,0,14.10849953,2066.25,4635.870117,6702.120117,-1.803940504,0.122722
5098,,32.64954176,-113.1286567,BodyLocation,26.59320068,308.1000061,316.6220093,14.69849968,0,0.032964495,0.184176228,14.10849953,1979.72998,4970.560059,6950.290039,-0.122547824,0.065936498
5100,Exposure,32.65,-112.0268,BodyLocation,0.426898003,526.4530029,66.20330048,0.240294993,0.208629564,0,0,14.10849953,1979.150024,6140,8119.149902,-0.11401901,0.116717003
5102,Exposure,32.65071,-112.14403,BodyLocation,2.545840025,628.1119995,244.1490021,1.202999949,0,0.086529582,0.168225377,14.10849953,2116.780029,5312.609863,7429.399902,-0.048625032,0.130245999
5104,,32.65237397,-112.7632528,BodyLocation,40.19749832,566.7609863,232.1450043,23.90530014,0,0.101673491,0.163291011,13.21430016,1896.969971,3363.459961,5260.439941,-0.326102335,0.091063
5106,,32.65265284,-111.3775595,RandomLocation,0.80736798,549.7949829,254.6419983,0.360413015,0,0.076850855,0.171366971,14.10849953,2115.629883,5233.810059,7349.439941,-0.034981855,0.139192998
5108,Drug Overdose,32.653133,-111.936183,BodyLocation,0.264869988,454.2969971,50.67559814,0.112732001,0.208301203,0,0,14.10849953,2008.089966,6164.060059,8172.149902,0.162241208,0.114139996
5110,Blunt Force Injury,32.655361,-111.404584,BodyLocation,1.165740013,540.5839844,284.1210022,0.713135004,0,0.057674979,0.177637965,14.10849953,2069.76001,5444.169922,7513.930176,-0.181687706,0.139192998
5112,,32.65626831,-112.6912245,RandomLocation,25.38290024,641.3389893,169.2579956,11.26949978,0.123063479,0.064585983,0,14.10849953,2098.560059,1380.430054,3478.98999,-0.177484553,0.097632498
5114,Undetermined,32.6565,-111.854216,BodyLocation,1.267050028,483.2799988,129.848999,0.639374018,0.20406396,0,0,14.10849953,2004.390015,4185.879883,6190.27002,-0.020200646,0.122619003
5116,,32.65682065,-112.6832752,RandomLocation,4.900660038,576.085022,83.62960052,1.948429942,0.207104031,0,0,14.10849953,2047.410034,6156.580078,8204,-0.176165985,0.097632498
5118,Pending,32.657333,-112.754,RandomLocation,20.23380089,538.6259766,358.7109985,7.838870049,0.012449475,0,0.144146391,14.10849953,2030.48999,2399.209961,4429.700195,-0.073447369,0.091063
5120,,32.65841443,-112.8108251,RandomLocation,13.21049976,415.3039856,247.6560059,7.260159969,0,0.084248433,0.1689787,13.25590038,2014.780029,4720.669922,6735.450195,-0.146441593,0.082763001
5122,Exposure,32.66095,-112.103,BodyLocation,2.160729885,609.7269897,144.3549957,1.097839952,0.1978708,0,0,14.10849953,2117.530029,1892.719971,4010.25,-0.099634794,0.126903996
5124,,32.66110849,-111.557707,RandomLocation,0.0809692,496.1530151,317.3630066,0.084625199,0,0.037081913,0.183350657,14.10849953,2024.339966,4549.680176,6574.009766,0.660274966,0.134957001
5126,,32.66125687,-112.5254435,RandomLocation,2.311259985,570.0469971,310.0159912,1.178159952,0,0.040207913,0.183037288,14.10849953,2012.52002,5131.689941,7144.209961,-0.079187226,0.100763001
5128,Pending,32.662567,-112.24245,BodyLocation,0.419445008,634.9329834,68.17160034,0.182739004,0.207942883,0,0,14.10849953,2114.469971,6036.290039,8150.75,0.693845711,0.120332003
5130,,32.66342225,-113.0342248,RandomLocation,0.563368976,274.7139893,318.4030151,0.214172006,0,0.03250478,0.184211901,13.21430016,1915.77002,4093.090088,6008.859863,-0.100914247,0.077093698
5132,Undetermined,32.666,-112.9085,BodyLocation,0.373198986,308.8259888,305.95401,0.195403993,0,0.046253135,0.181327203,14.10849953,2108.870117,5736.52002,7845.390137,-0.063388997,0.076151498
5134,Skeletal Remains,32.66683,-111.99771,BodyLocation,0.389292002,500.4830017,44.14569855,0.215270996,0.208419109,0,0,14.10849953,2119.570068,5897.560059,8017.140137,-0.024920184,0.116717003
5136,Undetermined,32.66775,-111.69084,BodyLocation,0.578595996,470.0299988,179.6170044,0.210448995,0,0.165297552,0,14.10849953,2102.620117,1420.670044,3523.290039,-0.091160151,0.127366006
5138,Undetermined,32.668282,-112.817947,BodyLocation,15.26729965,416.9880066,113.6839981,7.892640114,0.205688361,0,0,14.10849953,2111.830078,5183.100098,7294.930176,-0.129902979,0.082763001
5140,Undetermined,32.669117,-113.194917,BodyLocation,0.00850064,229.2050018,219.8240051,0.0062561,0,0.07779746,0.168083247,14.10849953,2124.909912,1678.140015,3803.050049,-0.191089581,0.064873397
5142,,32.6700236,-112.7924223,RandomLocation,10.9314003,448.0799866,226.1470032,5.385859966,0,0.111603488,0.159233412,14.10849953,2004.859985,4193.939941,6198.799805,-0.200891857,0.082763001
5144,,32.67050199,-112.1518433,RandomLocation,0.210434005,627.0800171,138.7689972,0.140258998,0.200797243,0,0,14.10849953,2061.02002,3148.26001,5209.279785,-0.083561246,0.130245999
5146,,32.67129128,-111.7414986,RandomLocation,0.748817027,468.7909851,10.04810047,0.309906006,0.094362752,0,0.059249763,14.10849953,2043.359985,2422.73999,4466.100098,-0.072491677,0.123216003
5148,,32.67275182,-113.0779221,RandomLocation,0.255620986,247.2259979,35.74489975,0.103302002,0.204686317,0,0,14.10849953,2122.350098,3073.47998,5195.819824,-0.283217578,0.068614103
5150,Exposure,32.673681,-111.673202,BodyLocation,0.120924003,474.4790039,297.5610046,0.077301003,0,0.045006733,0.181618025,14.10849953,2003.439941,5073.660156,7077.100098,-0.092194525,0.126036003
5152,,32.67551513,-112.8903107,RandomLocation,0.357439995,313.3429871,315.4100037,0.211517006,0,0.034780907,0.183843904,14.10849953,2109.360107,3616.300049,5725.660156,-0.05537518,0.0754738
5154,,32.67713613,-111.610564,RandomLocation,0.049994599,483.8569946,321.7019958,0.058227502,0,0.045759324,0.18025426,14.10849953,2014.530029,5123.540039,7138.069824,0.289927738,0.131696999
5156,,32.68074568,-112.7644789,RandomLocation,33.29090118,493.125,67.74230194,16.31719971,0.208061987,0,0,14.10849953,2113.649902,5816.310059,7929.959961,0,0.090641603
5158,,32.682139,-111.513589,RandomLocation,0.0393239,496.3649902,310.2179871,0.059967,0,0.040619744,0.182646171,14.10849953,2076.73999,4135.390137,6212.140137,0.451822126,0.134415999
5160,,32.68463001,-113.0446807,RandomLocation,0.399740994,256.5690002,269.54599,0.147551998,0,0.067486802,0.174397881,14.10849953,2001.560059,6082,8083.549805,-0.156496473,0.068614103
5162,Exposure,32.68626,-111.99675,BodyLocation,0.597137988,503.6270142,160.9700012,0.257782012,0.175843013,0.006824247,0,14.10849953,2022.25,3482.219971,5504.470215,-0.081140337,0.119677
5164,Skeletal Remains,32.686417,-112.0101,RandomLocation,0.659650981,517.3660278,89.01730347,0.277893007,0.206697802,0,0,14.10849953,2075.629883,5879.959961,7955.589844,-0.079980317,0.119677
5166,,32.68727097,-111.353171,RandomLocation,0.765209973,578.5980225,77.36720276,0.365662009,0.207330231,0,0,14.10849953,2108.790039,6057.299805,8166.080078,-0.025557019,0.141573995
5168,,32.68892493,-112.8705195,BodyLocation,0.278526992,318.1910095,313.4660034,0.113463998,0,0.030887386,0.184426595,14.10849953,2075.709961,2530.659912,4606.370117,0.069675894,0.079375103
5170,,32.69046584,-112.3306666,RandomLocation,0.64913398,726.867981,51.12210083,0.362610012,0.207987945,0,0,14.10849953,2114.620117,5813.890137,7928.509766,-0.176126358,0.143031001
5172,Exposure,32.690817,-113.296033,BodyLocation,0.314054996,198.1519928,319.2090149,0.111511,0,0.030676241,0.184463511,14.10849953,2026.380005,4516.709961,6543.089844,-0.172658435,0.0602833
5174,,32.69244786,-113.1558693,RandomLocation,0.196032003,219.2109985,38.67150116,0.115828998,0.206736411,0,0,14.10849953,2063.73999,4233.839844,6297.580078,-0.071201574,0.065696299
5176,,32.69522042,-112.0661422,RandomLocation,0.78757602,600.5089722,122.4560013,0.41168201,0.205199118,0,0,14.10849953,2100.939941,4992.379883,7093.319824,-0.087203724,0.123066999
5178,,32.69732775,-112.9118415,RandomLocation,0.466632009,293.0559998,355.4809875,0.209717005,0,0,0.168814347,14.10849953,2032.109985,2402.179932,4434.290039,0.00696881,0.0754738
5180,,32.69872771,-112.7301166,RandomLocation,11.26570034,463.5029907,185.4210052,4.59552002,0,0.225341777,0,14.10849953,2040.640015,1059.400024,3100.040039,-0.207000601,0.091513701
5182,Exposure,32.698889,-113.26033,BodyLocation,0.52115798,202.0670013,357.7179871,0.208281994,0,0,0.189181317,14.10849953,2038.75,2416.379883,4455.120117,-0.096853354,0.062343799
5184,,32.70037625,-112.4013218,RandomLocation,28.67329979,918.1199951,202.901001,14.96350002,0,0.182871359,0.079238027,11.38770008,1940.72998,655.4359741,2596.169922,-0.282537427,0.160539001
5186,,32.70135127,-112.0765767,RandomLocation,0.197128996,622.4559937,194.2640076,0.128174007,0.204836478,0,0,14.10849953,2114.219971,6018.620117,8132.839844,0.45497069,0.123066999
5188,,32.70267864,-112.0046325,RandomLocation,9.749759674,539.190979,263.0939941,4.025939941,0,0.071302826,0.173204538,14.10849953,2045.849976,5975.97998,8021.830078,-0.007781866,0.119677
5190,Undetermined,32.703833,-113.28705,BodyLocation,0.270298004,197.2019958,319.0710144,0.111281998,0,0.031802033,0.184280863,14.10849953,2000.410034,4678.100098,6678.509766,-0.304146071,0.062343799
5192,,32.70421955,-111.4647795,RandomLocation,0.243685007,503.5929871,297.3190002,0.098907501,0,0.0508041,0.179804467,14.10849953,1970.569946,4829.490234,6800.060059,0.005934823,0.135685995
5194,,32.70492431,-112.9804575,RandomLocation,0.33197999,270.3720093,308.9890137,0.158295006,0,0.042770229,0.182451872,14.10849953,2029.599976,5211.950195,7241.549805,0.039531869,0.072866
5196,,32.70621469,-113.0694233,RandomLocation,0.133450001,239.5180054,268.6260071,0.058349598,0,0.068089168,0.174094136,14.10849953,2029.26001,6052.180176,8081.430176,-0.161528312,0.068614103
5198,,32.70875435,-112.1632973,RandomLocation,0.856657028,683.8170166,280.9549866,0.408690989,0,0.06008831,0.176845122,14.10849953,2069.97998,5909.660156,7979.640137,-0.042099044,0.123588003
5200,,32.70950013,-112.817772,RandomLocation,0.642121971,335.4299927,307.0750122,0.311096013,0,0.043321445,0.182306457,14.10849953,2015.140015,5142.549805,7157.689941,-0.059394298,0.084210403
5202,Exposure,32.711,-111.943,BodyLocation,0.276360005,449.875,93.22460175,0.106597997,0.206566429,0,0,14.10849953,2008.400024,5103.27002,7111.669922,-0.067214236,0.110665999
5204,,32.71210095,-112.2056352,RandomLocation,1.305140018,621.0900269,193.8600006,0.564940989,0,0.218567981,0,14.10849953,2111.100098,1564.589966,3675.699951,-0.144258383,0.116103999
5206,Pending,32.713283,-112.832183,BodyLocation,0.429352999,323.894989,270.8340149,0.189513996,0,0.065282529,0.175123794,14.10849953,2099.719971,6098.459961,8198.179688,-0.109286355,0.079668701
5208,Blunt Force Injury,32.714344,-111.93855,BodyLocation,0.56239301,444.9859924,60.53969955,0.27127099,0.208155639,0,0,14.10849953,2077.169922,5492.899902,7570.069824,-0.079753958,0.108020999
5210,,32.71474391,-111.5432169,RandomLocation,0.0513441,485.3609924,314.0599976,0.053588901,0,0.036956163,0.183287371,14.10849953,2111.070068,2770.090088,4881.160156,-0.106076522,0.133956999
5212,Skeletal Remains,32.716833,-111.758366,BodyLocation,0.267351002,451.9930115,39.00149918,0.111571997,0.206398585,0,0,14.10849953,2111.189941,3656.860107,5768.049805,0.762562299,0.118832
5214,,32.7194445,-111.2363165,RandomLocation,0.73357898,671.9749756,293.6669922,0.324889988,0,0.056544892,0.177994134,14.10849953,2111.800049,5778.430176,7890.22998,-0.022986481,0.155719995
5216,,32.72022267,-112.8325702,RandomLocation,0.364107996,322.0950012,286.7900085,0.153716996,0,0.056527959,0.177969931,14.10849953,2075.780029,6143.830078,8219.610352,-0.128972638,0.079668701
5218,,32.72093946,-111.8322126,RandomLocation,0.349608988,436.0679932,313.7179871,0.172667995,0,0.038001127,0.183337714,14.10849953,2064.100098,4218.640137,6282.72998,-0.051109865,0.113355003
5220,,32.72349278,-112.8054238,RandomLocation,0.260432988,342.6610107,185.2100067,0.121094003,0,0.17516807,0,14.10849953,2060.800049,1126.410034,3187.209961,-0.07765039,0.0841747
5222,,32.72383469,-111.1570794,RandomLocation,2.28944993,783.4240112,290.5280151,1.056210041,0,0.053912453,0.178875556,14.10849953,1840.439941,6008.060059,7848.5,-0.016596367,0.169747993
5224,,32.72429666,-112.6029515,RandomLocation,0.566147983,452.2009888,247.4400024,0.281951994,0,0.082426957,0.169532064,14.10849953,2118.199951,5471.089844,7589.299805,0.400562985,0.093537599
5226,,32.72537291,-113.1232534,RandomLocation,0,220.0130005,-1,0,0.080196346,0.109840476,0.037009697,14.10849953,2110.879883,4318.680176,6429.549805,-0.108228737,0.064706698
5228,,32.72661478,-112.9617697,RandomLocation,0.635528982,267.4060059,243.6499939,0.276672006,0,0.080043464,0.170321199,14.10849953,2115.459961,5565.069824,7680.529785,-0.068521199,0.072145797
5230,,32.72735312,-112.0529026,RandomLocation,1.85134995,590.0869751,112.2030029,0.806640983,0.205818146,0,0,14.10849953,2100.300049,5725.410156,7825.709961,-0.074885364,0.122184001
5232,,32.72805126,-113.105235,RandomLocation,0.292160988,224.3580017,317.0379944,0.103119001,0,0.034405582,0.183879484,14.10849953,2082.530029,5519.330078,7601.859863,-0.217378059,0.066473499
5234,,32.72945083,-112.1229977,RandomLocation,1.084329963,768.3389893,117.8079987,0.554138005,0.205250085,0,0,14.10849953,1976.23999,6135.040039,8111.290039,-0.103525186,0.156657994
5236,,32.72979589,-111.8609807,RandomLocation,0,430.3909912,-1,0,0.080196346,0.109840476,0.037009697,14.10849953,4152.779785,11863.90039,16016.7002,0.04364329,0.113355003
5238,Gunshot Wound,32.73095,-111.76198,BodyLocation,0.289777011,450.1480103,236.2879944,0.137450993,0,0.095549869,0.165185173,14.10849953,2111.560059,5655.850098,7767.410156,0.198208584,0.118832
5240,,32.73117596,-111.9856569,RandomLocation,1.042150021,491.5379944,224.9790039,0.52560401,0,0.123303141,0.153809059,14.10849953,2112.189941,2283.419922,4395.609863,-0.091775663,0.109430999
5242,,32.73210972,-111.5420204,RandomLocation,0,482.1610107,-1,0,0.080196346,0.109840476,0.037009697,14.10849953,4152.779785,11863.90039,16016.7002,-0.408137197,0.133956999
5244,Exposure,32.734435,-111.551596,RandomLocation,0.0058103,480.4660034,235.4369965,0.038238499,0.206029927,0,0,14.10849953,2014.900024,3524.23999,5539.140137,0.035824727,0.133956999
5246,,32.73612473,-111.1294158,BodyLocation,0.735538006,829.3380127,4.031799793,0.318419993,0.007926624,0,0.148297725,14.10849953,1935.439941,2371.280029,4306.720215,0.164302039,0.169747993
5248,,32.73706789,-112.1248155,BodyLocation,14.6935997,868.9060059,203.2259979,7.208499908,0,0.206594638,0.022597647,14.10849953,2112.110107,1609.420044,3721.530029,-0.092014784,0.156657994
5250,,32.73948134,-112.6898931,RandomLocation,0.730562985,387.8540039,297.5570068,0.380980998,0,0.050078225,0.180107888,14.10849953,2093.070068,5607.490234,7700.560059,-0.137392177,0.089001402
5252,,32.740096,-111.7367206,RandomLocation,0.278227001,451.6499939,303.3890076,0.102936,0,0.030103673,0.184539293,14.10849953,2006.550049,5083.379883,7089.930176,-0.142276716,0.121779002
5254,,32.74074904,-112.2338899,RandomLocation,0.446079999,593.0440063,101.5220032,0.188842997,0.206906233,0,0,14.10849953,2107.350098,6074.390137,8181.740234,-0.123580828,0.114215001
5256,Exposure,32.74239,-111.49811,BodyLocation,0.210197002,483.0849915,322.1419983,0.155883998,0,0.031935548,0.18425843,14.10849953,1966.290039,4895.740234,6862.029785,0.697600728,0.134293005
